Frame,ActionID,Status,BoxID,State,Startup,Active
1495948,0,00000110,2,1,16,4,0
1495949,0,00000110,2,1,16,4,0
1495950,0,00000110,2,1,16,4,0
1495951,0,00000110,2,1,16,4,0
1495952,0,00000110,2,1,16,4,0
1495953,0,00000110,2,1,16,4,0
1495954,0,00000110,2,1,16,4,0
1495955,0,00000110,2,1,16,4,0
1495956,0,00000110,2,1,16,4,0
1495957,0,00000110,2,1,16,4,0
1495958,0,00000110,2,1,16,4,0
1495959,0,00000110,2,1,16,4,0
1495960,0,00000110,2,1,16,4,0
1495961,0,00000110,2,1,16,4,0
1495962,0,00000110,2,1,16,4,0
1495963,0,00000110,2,1,16,4,0
1495964,0,00000110,2,1,16,4,0
1495965,0,00000110,2,1,16,4,0
1495966,0,00000110,2,1,16,4,0
1495967,0,00000110,2,1,16,4,0
1495968,0,00000110,2,1,16,4,0
1495969,0,00000110,2,1,16,4,0
1495970,0,00000110,2,1,16,4,0
1495971,0,00000110,2,1,16,4,0
1495972,0,00000110,2,1,16,4,0
1495973,0,00000110,2,1,16,4,0
1495974,0,00000110,2,1,16,4,0
1495975,0,00000110,2,1,16,4,0
1495976,0,00000110,2,1,16,4,0
1495977,2,00000110,2,1,16,4,0
1495978,2,00000110,2,1,16,4,0
1495979,2,00000110,2,1,16,4,0
1495980,2,00000110,2,1,16,4,0
1495981,2,00000110,2,1,16,4,0
1495982,2,00000110,2,1,16,4,0
1495983,2,00000110,2,1,16,4,0
1495984,2,00000110,2,1,16,4,0
1495985,2,00000110,2,1,16,4,0
1495986,2,00000110,2,1,16,4,0
1495987,2,00000110,2,1,16,4,0
1495988,2,00000110,2,1,16,4,0
1495989,2,00000110,2,1,16,4,0
1495990,2,00000110,2,1,16,4,0
1495991,2,00000110,2,1,16,4,0
1495992,2,00000110,2,1,16,4,0
1495993,2,00000110,2,1,16,4,0
1495994,2,00000110,2,1,16,4,0
1495995,2,00000110,2,1,16,4,0
1495996,2,00000110,2,1,16,4,0
1495997,2,00000110,2,1,16,4,0
1495998,2,00000110,2,1,16,4,0
1495999,2,00000110,2,1,16,4,0
1496000,2,00000110,2,1,16,4,0
1496001,2,00000110,2,1,16,4,0
1496002,2,00000110,2,1,16,4,0
1496003,0,00000110,2,1,16,4,0
1496004,0,00000110,2,1,16,4,0
1496005,0,00000110,2,1,16,4,0
1496006,0,00000110,2,1,16,4,0
1496007,0,00000110,2,1,16,4,0
1496008,21,00000110,2,1,16,4,0
1496009,21,00000110,2,1,16,4,0
1496010,21,00000110,2,1,16,4,0
1496011,21,10000110,2,1,16,4,0
1496012,23,00000010,1,1,16,4,0
1496013,2,00000110,2,1,16,4,0
1496014,150,00000110,4,1,16,4,0
1496015,150,00000110,4,2,1,0,0
1496016,150,00000110,4,2,2,0,0
1496017,150,00000110,4,2,3,0,0
1496018,150,00000110,4,2,4,0,0
1496019,150,10000110,4,2,5,0,0
1496020,152,00000010,3,2,6,0,0
1496021,152,00000010,3,2,7,0,0
1496022,152,00000010,3,2,8,0,0
1496023,152,00000010,3,2,9,0,0
1496024,152,00000010,3,2,10,0,0
1496025,152,00000010,3,2,11,0,0
1496026,152,00000010,3,2,12,0,0
1496027,152,00000010,3,2,13,0,0
1496028,152,00000010,3,2,14,0,0
1496029,152,00000010,3,2,15,0,0
1496030,152,01000011,49,2,16,0,0
1496031,152,01000011,49,3,16,1,0
1496032,152,01000111,49,3,16,2,0
1496033,152,01000111,49,3,16,3,0
1496034,152,01000110,3,3,16,4,0
1496035,152,01000110,3,4,16,4,0
1496036,152,01000110,3,4,16,4,1
1496037,152,01000110,3,4,16,4,1
1496038,152,01000110,3,4,16,4,1
1496039,152,01000110,3,4,16,4,1
1496040,152,01000110,3,4,16,4,1
1496041,152,01000110,3,4,16,4,1
1496042,152,01000110,3,4,16,4,1
1496043,152,00000010,1,4,16,4,1
1496044,152,00000010,1,4,16,4,1
1496045,152,00000010,1,4,16,4,1
1496046,152,00000010,1,4,16,4,1
1496047,152,10000010,1,4,16,4,1
1496048,154,00000110,2,4,16,4,1
1496049,154,00000110,2,4,16,4,1
1496050,154,00000110,2,4,16,4,1
1496051,154,00000110,2,4,16,4,1
1496052,154,00000110,2,4,16,4,1
1496053,154,00000110,2,4,16,4,1
1496054,154,00000110,2,4,16,4,1
1496055,154,00000110,2,4,16,4,1
1496056,154,00000110,2,4,16,4,1
1496057,154,00000110,2,4,16,4,1
1496058,154,00000110,2,4,16,4,1
1496059,154,00000110,2,4,16,4,1
1496060,154,10000110,2,4,16,4,1
1496061,0,00000110,2,4,16,4,1
1496062,0,00000110,2,1,16,4,1
1496063,0,00000110,2,1,16,4,1
1496064,0,00000110,2,1,16,4,1
1496065,0,00000110,2,1,16,4,1
1496066,0,00000110,2,1,16,4,1
1496067,0,00000110,2,1,16,4,1
1496068,0,00000110,2,1,16,4,1
1496069,0,00000110,2,1,16,4,1
1496070,0,00000110,2,1,16,4,1
1496071,0,00000110,2,1,16,4,1
1496072,0,00000110,2,1,16,4,1
1496073,0,00000110,2,1,16,4,1
1496074,0,00000110,2,1,16,4,1
1496075,0,00000110,2,1,16,4,1
1496076,0,00000110,2,1,16,4,1
1496077,0,00000110,2,1,16,4,1
1496078,0,00000110,2,1,16,4,1
1496079,0,00000110,2,1,16,4,1
1496080,0,00000110,2,1,16,4,1
1496081,0,00000110,2,1,16,4,1
1496082,0,00000110,2,1,16,4,1
1496083,0,00000110,2,1,16,4,1
1496084,0,00000110,2,1,16,4,1
1496085,21,00000110,2,1,16,4,1
1496086,21,00000110,2,1,16,4,1
1496087,21,00000110,2,1,16,4,1
1496088,21,10000110,2,1,16,4,1
1496089,23,00000010,1,1,16,4,1
1496090,22,00000110,2,1,16,4,0
1496091,22,00000110,2,1,16,4,0
1496092,22,00000110,2,1,16,4,0
1496093,22,10000110,2,1,16,4,0
1496094,11,00000110,2,1,16,4,0
1496095,11,00000110,2,1,16,4,0
1496096,11,00000110,2,1,16,4,0
1496097,11,10000110,2,1,16,4,0
1496098,19,00000010,1,1,16,4,0
1496099,19,00000010,1,1,16,4,0
1496100,19,00000010,1,1,16,4,0
1496101,19,00000010,1,1,16,4,0
1496102,19,00000010,1,1,16,4,0
1496103,19,00000010,1,1,16,4,0
1496104,19,00000010,1,1,16,4,0
1496105,19,00000010,1,1,16,4,0
1496106,19,00000010,1,1,16,4,0
1496107,19,00000010,1,1,16,4,0
1496108,19,00000010,1,1,16,4,0
1496109,19,10000010,1,1,16,4,0
1496110,20,00000010,1,1,16,4,0
1496111,20,00000010,1,1,16,4,0
1496112,20,00000010,1,1,16,4,0
1496113,20,00000010,1,1,16,4,0
1496114,20,00000010,1,1,16,4,0
1496115,20,00000010,1,1,16,4,0
1496116,20,00000010,1,1,16,4,0
1496117,20,00000010,1,1,16,4,0
1496118,20,00000010,1,1,16,4,0
1496119,20,00000010,1,1,16,4,0
1496120,20,00000010,1,1,16,4,0
1496121,20,10000010,1,1,16,4,0
1496122,14,00000110,2,1,16,4,0
1496123,2,00000110,2,1,16,4,0
1496124,2,00000110,2,1,16,4,0
1496125,2,00000110,2,1,16,4,0
1496126,21,00000110,2,1,16,4,0
1496127,21,00000110,2,1,16,4,0
1496128,21,00000110,2,1,16,4,0
1496129,97,00000010,5,1,16,4,0
1496130,97,00000010,5,2,1,0,0
1496131,97,00000010,5,2,2,0,0
1496132,97,01000111,12,2,3,0,0
1496133,97,01000111,12,3,3,1,0
1496134,97,00100111,12,3,3,2,0
1496135,97,00100111,12,3,3,3,0
1496136,97,00100010,1,3,3,4,0
1496137,97,00100010,1,4,3,4,0
1496138,97,00100010,1,4,3,4,0
1496139,97,00100010,1,4,3,4,0
1496140,97,10100010,1,4,3,4,0
1496141,23,00000010,1,4,3,4,0
1496142,23,10000010,1,1,3,4,0
1496143,23,10000010,1,1,3,4,0
1496144,23,10000010,1,1,3,4,0
1496145,23,10000010,1,1,3,4,0
1496146,23,10000010,1,1,3,4,0
1496147,23,10000010,1,1,3,4,0
1496148,88,00000010,5,1,3,4,0
1496149,88,00000010,5,2,1,0,0
1496150,88,00000010,5,2,2,0,0
1496151,88,00000111,12,2,3,0,0
1496152,88,00000111,12,3,3,1,0
1496153,88,00000111,12,3,3,2,0
1496154,88,00000111,12,3,3,3,0
1496155,88,00100010,1,3,3,4,0
1496156,88,00100010,1,4,3,4,0
1496157,88,00100010,1,4,3,4,0
1496158,88,00100010,1,4,3,4,0
1496159,88,10100010,1,4,3,4,0
1496160,23,00000010,1,4,3,4,0
1496161,23,10000010,1,1,3,4,0
1496162,23,10000010,1,1,3,4,0
1496163,23,10000010,1,1,3,4,0
1496164,23,10000010,1,1,3,4,0
1496165,23,10000010,1,1,3,4,0
1496166,22,00000110,2,1,3,4,0
1496167,22,00000110,2,1,3,4,0
1496168,22,00000110,2,1,3,4,0
1496169,11,00000110,2,1,3,4,0
1496170,11,00000110,2,1,3,4,0
1496171,11,00000110,2,1,3,4,0
1496172,11,10000110,2,1,3,4,0
1496173,19,00000010,1,1,3,4,0
1496174,19,00000010,1,1,3,4,0
1496175,19,00000010,1,1,3,4,0
1496176,19,00000010,1,1,3,4,0
1496177,19,00000010,1,1,3,4,0
1496178,19,00000010,1,1,3,4,0
1496179,19,00000010,1,1,3,4,0
1496180,19,00000010,1,1,3,4,0
1496181,19,00000010,1,1,3,4,0
1496182,19,00000010,1,1,3,4,0
1496183,19,00000010,1,1,3,4,0
1496184,19,10000010,1,1,3,4,0
1496185,20,00000010,1,1,3,4,0
1496186,20,00000010,1,1,3,4,0
1496187,20,00000010,1,1,3,4,0
1496188,20,00000010,1,1,3,4,0
1496189,20,00000010,1,1,3,4,0
1496190,20,00000010,1,1,3,4,0
1496191,20,00000010,1,1,3,4,0
1496192,20,00000010,1,1,3,4,0
1496193,20,00000010,1,1,3,4,0
1496194,20,00000010,1,1,3,4,0
1496195,20,00000010,1,1,3,4,0
1496196,20,10000010,1,1,3,4,0
1496197,14,00000110,2,1,3,4,0
1496198,2,00000110,2,1,3,4,0
1496199,2,00000110,2,1,3,4,0
1496200,2,00000110,2,1,3,4,0
1496201,2,00000110,2,1,3,4,0
1496202,0,00000110,2,1,3,4,0
1496203,0,00000110,2,1,3,4,0
1496204,0,00000110,2,1,3,4,0
1496205,0,00000110,2,1,3,4,0
1496206,0,00000110,2,1,3,4,0
1496207,0,00000110,2,1,3,4,0
1496208,21,00000110,2,1,3,4,0
1496209,21,00000110,2,1,3,4,0
1496210,21,00000110,2,1,3,4,0
1496211,21,10000110,2,1,3,4,0
1496212,150,00000110,4,1,3,4,0
1496213,150,00000110,4,2,1,0,0
1496214,150,00000110,4,2,2,0,0
1496215,150,00000110,4,2,3,0,0
1496216,150,00000110,4,2,4,0,0
1496217,150,10000110,4,2,5,0,0
1496218,152,00000010,3,2,6,0,0
1496219,152,00000010,3,2,7,0,0
1496220,152,00000010,3,2,8,0,0
1496221,152,00000010,3,2,9,0,0
1496222,152,00000010,3,2,10,0,0
1496223,152,00000010,3,2,11,0,0
1496224,152,00000010,3,2,12,0,0
1496225,152,00000010,3,2,13,0,0
1496226,152,00000010,3,2,14,0,0
1496227,152,00000010,3,2,15,0,0
1496228,152,01000011,49,2,16,0,0
1496229,152,01000011,49,3,16,1,0
1496230,152,01000111,49,3,16,2,0
1496231,152,01000111,49,3,16,3,0
1496232,152,01000111,49,3,16,4,0
1496233,152,01000111,49,3,16,5,0
1496234,152,00000010,1,3,16,6,0
1496235,152,00000010,1,4,16,6,0
1496236,152,00000010,1,4,16,6,0
1496237,152,00000010,1,4,16,6,0
1496238,152,10000010,1,4,16,6,0
1496239,154,00000110,2,4,16,6,0
1496240,154,00000110,2,4,16,6,0
1496241,154,00000110,2,4,16,6,0
1496242,154,00000110,2,4,16,6,0
1496243,154,00000110,2,4,16,6,0
1496244,154,00000110,2,4,16,6,0
1496245,154,00000110,2,4,16,6,0
1496246,154,00000110,2,4,16,6,0
1496247,154,00000110,2,4,16,6,0
1496248,154,00000110,2,4,16,6,0
1496249,154,00000110,2,4,16,6,0
1496250,154,00000110,2,4,16,6,0
1496251,154,10000110,2,4,16,6,0
1496252,21,00000110,2,4,16,6,0
1496253,21,00000110,2,1,16,6,0
1496254,21,00000110,2,1,16,6,0
1496255,21,10000110,2,1,16,6,0
1496256,0,00000110,2,1,16,6,0
1496257,0,00000110,2,1,16,6,0
1496258,0,00000110,2,1,16,6,0
1496259,2,00000110,2,1,16,6,0
1496260,11,00000110,2,1,16,6,0
1496261,11,00000110,2,1,16,6,0
1496262,11,00000110,2,1,16,6,0
1496263,11,10000110,2,1,16,6,0
1496264,19,00000010,1,1,16,6,0
1496265,19,00000010,1,1,16,6,0
1496266,19,00000010,1,1,16,6,0
1496267,19,00000010,1,1,16,6,0
1496268,19,00000010,1,1,16,6,0
1496269,19,00000010,1,1,16,6,0
1496270,19,00000010,1,1,16,6,0
1496271,19,00000010,1,1,16,6,0
1496272,19,00000010,1,1,16,6,0
1496273,19,00000010,1,1,16,6,0
1496274,19,00000010,1,1,16,6,0
1496275,19,10000010,1,1,16,6,0
1496276,20,00000010,1,1,16,6,0
1496277,20,00000010,1,1,16,6,0
1496278,20,00000010,1,1,16,6,0
1496279,20,00000010,1,1,16,6,0
1496280,20,00000010,1,1,16,6,0
1496281,20,00000010,1,1,16,6,0
1496282,20,00000010,1,1,16,6,0
1496283,20,00000010,1,1,16,6,0
1496284,20,00000010,1,1,16,6,0
1496285,20,00000010,1,1,16,6,0
1496286,20,00000010,1,1,16,6,0
1496287,20,10000010,1,1,16,6,0
1496288,14,00000110,2,1,16,6,0
1496289,14,00000110,2,1,16,6,0
1496290,14,00000110,2,1,16,6,0
1496291,1,00000110,2,1,16,6,0
1496292,45,00000110,2,1,16,6,0
1496293,45,00000110,2,1,16,6,0
1496294,45,10000110,2,1,16,6,0
1496295,46,00000110,6,1,16,6,0
1496296,46,00000110,6,1,16,6,0
1496297,46,00000110,6,1,16,6,0
1496298,46,00000110,6,1,16,6,0
1496299,46,00000110,6,1,16,6,0
1496300,46,00000110,6,1,16,6,0
1496301,46,00000110,6,1,16,6,0
1496302,97,00000010,5,1,16,6,0
1496303,97,00000010,5,2,1,0,0
1496304,97,00000010,5,2,2,0,0
1496305,97,01000111,12,2,3,0,0
1496306,97,01000111,12,3,3,1,0
1496307,97,00100111,12,3,3,2,0
1496308,97,00100111,12,3,3,3,0
1496309,97,00100010,1,3,3,4,0
1496310,97,00100010,1,4,3,4,0
1496311,97,00100010,1,4,3,4,0
1496312,97,00100010,1,4,3,4,0
1496313,97,10100010,1,4,3,4,0
1496314,22,00000110,2,4,3,4,0
1496315,22,00000110,2,1,3,4,0
1496316,22,00000110,2,1,3,4,0
1496317,22,10000110,2,1,3,4,0
1496318,0,00000110,2,1,3,4,0
1496319,0,00000110,2,1,3,4,0
1496320,0,00000110,2,1,3,4,0
1496321,1,00000110,2,1,3,4,0
1496322,1,00000110,2,1,3,4,0
1496323,1,00000110,2,1,3,4,0
1496324,1,00000110,2,1,3,4,0
1496325,1,00000110,2,1,3,4,0
1496326,1,00000110,2,1,3,4,0
1496327,1,00000110,2,1,3,4,0
1496328,0,00000110,2,1,3,4,0
1496329,0,00000110,2,1,3,4,0
1496330,0,00000110,2,1,3,4,0
1496331,0,00000110,2,1,3,4,0
1496332,1,00000110,2,1,3,4,0
1496333,45,00000110,2,1,3,4,0
1496334,45,00000110,2,1,3,4,0
1496335,45,10000110,2,1,3,4,0
1496336,46,00000110,6,1,3,4,0
1496337,46,00000110,6,1,3,4,0
1496338,46,00000110,6,1,3,4,0
1496339,46,00000110,6,1,3,4,0
1496340,46,00000110,6,1,3,4,0
1496341,46,00000110,6,1,3,4,0
1496342,46,00000110,6,1,3,4,0
1496343,46,00000110,6,1,3,4,0
1496344,46,00000110,6,1,3,4,0
1496345,46,00000110,6,1,3,4,0
1496346,46,00000110,6,1,3,4,0
1496347,46,00000110,6,1,3,4,0
1496348,46,00000110,6,1,3,4,0
1496349,46,00000110,6,1,3,4,0
1496350,46,00000110,6,1,3,4,0
1496351,46,00000110,6,1,3,4,0
1496352,46,00000110,6,1,3,4,0
1496353,47,00000110,2,1,3,4,0
1496354,47,00000110,2,1,3,4,0
1496355,47,10000110,2,1,3,4,0
1496356,0,00000110,2,1,3,4,0
1496357,0,00000110,2,1,3,4,0
1496358,2,00000110,2,1,3,4,0
1496359,2,00000110,2,1,3,4,0
1496360,2,00000110,2,1,3,4,0
1496361,21,00000110,2,1,3,4,0
1496362,21,00000110,2,1,3,4,0
1496363,21,00000110,2,1,3,4,0
1496364,21,10000110,2,1,3,4,0
1496365,23,00000010,1,1,3,4,0
1496366,23,10000010,1,1,3,4,0
1496367,115,00000010,5,1,3,4,0
1496368,115,00000010,5,2,1,0,0
1496369,115,00000010,5,2,2,0,0
1496370,115,00000010,5,2,3,0,0
1496371,115,00000010,5,2,4,0,0
1496372,115,00000010,5,2,5,0,0
1496373,115,00000010,5,2,6,0,0
1496374,115,00000010,5,2,7,0,0
1496375,115,00000010,5,2,8,0,0
1496376,115,00000010,5,2,9,0,0
1496377,115,00000010,5,2,10,0,0
1496378,115,00000110,5,2,11,0,0
1496379,115,00000110,5,2,12,0,0
1496380,115,00000110,5,2,13,0,1
1496381,115,00000110,5,2,14,0,1
1496382,115,00000110,5,2,15,0,1
1496383,115,00000110,5,2,16,0,1
1496384,115,00000110,5,2,17,0,1
1496385,115,00000110,5,2,18,0,1
1496386,115,00000110,5,2,19,0,1
1496387,115,00000110,5,2,20,0,1
1496388,115,00000110,5,2,21,0,1
1496389,115,00000110,5,2,22,0,1
1496390,115,00000110,5,2,23,0,1
1496391,115,00000110,5,2,24,0,1
1496392,115,00000110,1,2,25,0,1
1496393,115,00000110,1,2,26,0,1
1496394,115,00000110,1,2,27,0,1
1496395,115,00000110,1,2,28,0,1
1496396,115,00000110,1,2,29,0,1
1496397,115,00000110,1,2,30,0,1
1496398,115,00000010,1,2,31,0,1
1496399,115,00000010,1,2,32,0,1
1496400,115,00000010,1,2,33,0,1
1496401,115,00000010,1,2,34,0,1
1496402,115,00000010,1,2,35,0,1
1496403,115,00000010,1,2,36,0,1
1496404,115,00000010,1,2,37,0,1
1496405,115,00000010,1,2,38,0,1
1496406,115,00000010,1,2,39,0,1
1496407,115,00000010,1,2,40,0,1
1496408,115,00000010,1,2,41,0,1
1496409,115,00000010,1,2,42,0,1
1496410,115,10000010,1,2,43,0,1
1496411,23,00000010,1,2,44,0,1
1496412,23,10000010,1,1,44,0,1
1496413,23,10000010,1,1,44,0,1
1496414,23,10000010,1,1,44,0,1
1496415,23,10000010,1,1,44,0,1
1496416,23,10000010,1,1,44,0,1
1496417,23,10000010,1,1,44,0,1
1496418,23,10000010,1,1,44,0,1
1496419,23,10000010,1,1,44,0,1
1496420,23,10000010,1,1,44,0,1
1496421,23,10000010,1,1,44,0,1
1496422,23,10000010,1,1,44,0,1
1496423,23,10000010,1,1,44,0,1
1496424,23,10000010,1,1,44,0,1
1496425,23,10000010,1,1,44,0,1
1496426,23,10000010,1,1,44,0,1
1496427,23,10000010,1,1,44,0,1
1496428,23,10000010,1,1,44,0,1
1496429,23,10000010,1,1,44,0,1
1496430,23,10000010,1,1,44,0,1
1496431,23,10000010,1,1,44,0,1
1496432,23,10000010,1,1,44,0,1
1496433,23,10000010,1,1,44,0,1
1496434,23,10000010,1,1,44,0,1
1496435,23,10000010,1,1,44,0,1
1496436,23,10000010,1,1,44,0,1
1496437,23,10000010,1,1,44,0,1
1496438,23,10000010,1,1,44,0,1
1496439,23,10000010,1,1,44,0,0
1496440,23,10000010,1,1,44,0,0
1496441,23,10000010,1,1,44,0,0
1496442,23,10000010,1,1,44,0,0
1496443,23,10000010,1,1,44,0,0
1496444,23,10000010,1,1,44,0,0
1496445,23,10000010,1,1,44,0,0
1496446,23,10000010,1,1,44,0,0
1496447,23,10000010,1,1,44,0,0
1496448,23,10000010,1,1,44,0,0
1496449,23,10000010,1,1,44,0,0
1496450,23,10000010,1,1,44,0,0
1496451,23,10000010,1,1,44,0,0
1496452,23,10000010,1,1,44,0,0
1496453,23,10000010,1,1,44,0,0
1496454,23,10000010,1,1,44,0,0
1496455,23,10000010,1,1,44,0,0
1496456,23,10000010,1,1,44,0,0
1496457,23,10000010,1,1,44,0,0
1496458,23,10000010,1,1,44,0,0
1496459,23,10000010,1,1,44,0,0
1496460,23,10000010,1,1,44,0,0
1496461,23,10000010,1,1,44,0,0
1496462,23,10000010,1,1,44,0,0
1496463,23,10000010,1,1,44,0,0
1496464,23,10000010,1,1,44,0,0
1496465,23,10000010,1,1,44,0,0
1496466,23,10000010,1,1,44,0,0
1496467,23,10000010,1,1,44,0,0
1496468,23,10000010,1,1,44,0,0
1496469,23,10000010,1,1,44,0,0
1496470,23,10000010,1,1,44,0,0
1496471,23,10000010,1,1,44,0,0
1496472,23,10000010,1,1,44,0,0
1496473,23,10000010,1,1,44,0,0
1496474,23,10000010,1,1,44,0,0
1496475,23,10000010,1,1,44,0,0
1496476,23,10000010,1,1,44,0,0
1496477,23,10000010,1,1,44,0,0
1496478,23,10000010,1,1,44,0,0
1496479,23,10000010,1,1,44,0,0
1496480,23,10000010,1,1,44,0,0
1496481,23,10000010,1,1,44,0,0
1496482,23,10000010,1,1,44,0,0
1496483,23,10000010,1,1,44,0,0
1496484,23,10000010,1,1,44,0,0
1496485,23,10000010,1,1,44,0,0
1496486,23,10000010,1,1,44,0,0
1496487,23,10000010,1,1,44,0,0
1496488,23,10000010,1,1,44,0,0
1496489,23,10000010,1,1,44,0,0
1496490,23,10000010,1,1,44,0,0
1496491,23,10000010,1,1,44,0,0
1496492,23,10000010,1,1,44,0,0
1496493,23,10000010,1,1,44,0,0
1496494,23,10000010,1,1,44,0,0
1496495,23,10000010,1,1,44,0,0
1496496,23,10000010,1,1,44,0,0
1496497,23,10000010,1,1,44,0,0
1496498,23,10000010,1,1,44,0,0
1496499,23,10000010,1,1,44,0,0
1496500,23,10000010,1,1,44,0,0
1496501,23,10000010,1,1,44,0,0
1496502,23,10000010,1,1,44,0,0
1496503,23,10000010,1,1,44,0,0
1496504,23,10000010,1,1,44,0,0
1496505,23,10000010,1,1,44,0,0
1496506,23,10000010,1,1,44,0,0
1496507,23,10000010,1,1,44,0,0
1496508,23,10000010,1,1,44,0,0
1496509,23,10000010,1,1,44,0,0
1496510,23,10000010,1,1,44,0,0
1496511,23,10000010,1,1,44,0,0
1496512,23,10000010,1,1,44,0,0
1496513,23,10000010,1,1,44,0,0
1496514,23,10000010,1,1,44,0,0
1496515,23,10000010,1,1,44,0,0
1496516,23,10000010,1,1,44,0,0
1496517,23,10000010,1,1,44,0,0
1496518,22,00000110,2,1,44,0,0
1496519,22,00000110,2,1,44,0,0
1496520,22,00000110,2,1,44,0,0
1496521,22,10000110,2,1,44,0,0
1496522,0,00000110,2,1,44,0,0
1496523,0,00000110,2,1,44,0,0
1496524,0,00000110,2,1,44,0,0
1496525,0,00000110,2,1,44,0,0
1496526,0,00000110,2,1,44,0,0
1496527,0,00000110,2,1,44,0,0
1496528,0,00000110,2,1,44,0,0
1496529,0,00000110,2,1,44,0,0
1496530,0,00000110,2,1,44,0,0
1496531,0,00000110,2,1,44,0,0
1496532,0,00000110,2,1,44,0,0
1496533,0,00000110,2,1,44,0,0
1496534,0,00000110,2,1,44,0,0
1496535,0,00000110,2,1,44,0,0
1496536,0,00000110,2,1,44,0,0
1496537,0,00000110,2,1,44,0,0
1496538,0,00000110,2,1,44,0,0
1496539,0,00000110,2,1,44,0,0
1496540,0,00000110,2,1,44,0,0
1496541,0,00000110,2,1,44,0,0
1496542,0,00000110,2,1,44,0,0
1496543,0,00000110,2,1,44,0,0
1496544,0,00000110,2,1,44,0,0
1496545,0,00000110,2,1,44,0,0
1496546,0,00000110,2,1,44,0,0
1496547,0,00000110,2,1,44,0,0
1496548,0,00000110,2,1,44,0,0
1496549,0,00000110,2,1,44,0,0
1496550,0,00000110,2,1,44,0,0
1496551,0,00000110,2,1,44,0,0
1496552,0,00000110,2,1,44,0,0
1496553,0,00000110,2,1,44,0,0
1496554,0,00000110,2,1,44,0,0
1496555,0,00000110,2,1,44,0,0
1496556,0,00000110,2,1,44,0,0
1496557,0,00000110,2,1,44,0,0
1496558,0,00000110,2,1,44,0,0
1496559,0,00000110,2,1,44,0,0
1496560,0,00000110,2,1,44,0,0
1496561,0,00000110,2,1,44,0,0
1496562,0,00000110,2,1,44,0,0
1496563,0,00000110,2,1,44,0,0
1496564,0,00000110,2,1,44,0,0
1496565,0,00000110,2,1,44,0,0
1496566,0,00000110,2,1,44,0,0
1496567,0,00000110,2,1,44,0,0
1496568,0,00000110,2,1,44,0,0
1496569,0,00000110,2,1,44,0,0
1496570,0,00000110,2,1,44,0,0
1496571,0,00000110,2,1,44,0,0
1496572,0,00000110,2,1,44,0,0
1496573,0,00000110,2,1,44,0,0
1496574,0,00000110,2,1,44,0,0
1496575,0,00000110,2,1,44,0,0
1496576,0,00000110,2,1,44,0,0
1496577,0,00000110,2,1,44,0,0
1496578,0,00000110,2,1,44,0,0
1496579,0,00000110,2,1,44,0,0
1496580,0,00000110,2,1,44,0,0
1496581,0,00000110,2,1,44,0,0
1496582,0,00000110,2,1,44,0,0
1496583,0,00000110,2,1,44,0,0
1496584,0,00000110,2,1,44,0,0
1496585,0,00000110,2,1,44,0,0
1496586,0,00000110,2,1,44,0,0
1496587,0,00000110,2,1,44,0,0
1496588,0,00000110,2,1,44,0,0
1496589,0,00000110,2,1,44,0,0
1496590,0,00000110,2,1,44,0,0
1496591,0,00000110,2,1,44,0,0
1496592,0,00000110,2,1,44,0,0
1496593,21,00000110,2,1,44,0,0
1496594,21,00000110,2,1,44,0,0
1496595,21,00000110,2,1,44,0,0
1496596,21,10000110,2,1,44,0,0
1496597,23,00000010,1,1,44,0,0
1496598,23,10000010,1,1,44,0,0
1496599,23,10000010,1,1,44,0,0
1496600,115,00000010,5,1,44,0,0
1496601,115,00000010,5,2,1,0,0
1496602,115,00000010,5,2,2,0,0
1496603,115,00000010,5,2,3,0,0
1496604,115,00000010,5,2,4,0,0
1496605,115,00000010,5,2,5,0,0
1496606,115,00000010,5,2,6,0,0
1496607,115,00000010,5,2,7,0,0
1496608,115,00000010,5,2,8,0,0
1496609,115,00000010,5,2,9,0,0
1496610,115,00000010,5,2,10,0,0
1496611,115,00000110,5,2,11,0,0
1496612,115,00000110,5,2,12,0,0
1496613,115,00000110,5,2,13,0,1
1496614,115,00000110,5,2,14,0,1
1496615,115,00000110,5,2,15,0,1
1496616,115,00000110,5,2,16,0,1
1496617,115,00000110,5,2,17,0,1
1496618,115,00000110,5,2,18,0,1
1496619,115,00000110,5,2,19,0,1
1496620,115,00000110,5,2,20,0,1
1496621,115,00000110,5,2,21,0,1
1496622,115,00000110,5,2,22,0,1
1496623,115,00000110,5,2,23,0,1
1496624,115,00000110,5,2,24,0,1
1496625,115,00000110,1,2,25,0,1
1496626,115,00000110,1,2,26,0,1
1496627,115,00000110,1,2,27,0,1
1496628,115,00000110,1,2,28,0,1
1496629,115,00000110,1,2,29,0,1
1496630,115,00000110,1,2,30,0,1
1496631,115,00000010,1,2,31,0,1
1496632,115,00000010,1,2,32,0,1
1496633,115,00000010,1,2,33,0,1
1496634,115,00000010,1,2,34,0,1
1496635,115,00000010,1,2,35,0,1
1496636,115,00000010,1,2,36,0,1
1496637,115,00000010,1,2,37,0,1
1496638,115,00000010,1,2,38,0,1
1496639,115,00000010,1,2,39,0,1
1496640,115,00000010,1,2,40,0,1
1496641,115,00000010,1,2,41,0,1
1496642,115,00000010,1,2,42,0,1
1496643,115,10000010,1,2,43,0,1
1496644,23,00000010,1,2,44,0,1
1496645,23,10000010,1,1,44,0,1
